Bus,v_nom,x,y,control,generator,interconnect,substation_lv,substation_off,country,type,carrier,unit,v_mag_pu_set,v_mag_pu_min,v_mag_pu_max,sub_network
37826,230.0,-119.782,39.0285,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37827,230.0,-119.815,39.5842,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37828,230.0,-119.777,39.5425,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37829,230.0,-119.757,39.4433,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37830,230.0,-119.694,39.4353,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37831,230.0,-119.824,39.22,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37832,230.0,-119.679,39.0634,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37833,230.0,-119.628,39.3225,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37834,230.0,-119.721,39.4734,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37835,230.0,-119.643,39.3836,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37836,230.0,-119.653,39.6189,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37837,230.0,-119.738,39.6407,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37838,230.0,-119.701,39.6136,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37839,230.0,-119.622,39.5504,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37840,230.0,-119.663,39.5769,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37841,230.0,-119.6,40.094,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37842,230.0,-119.68,38.8188,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37843,230.0,-119.499,39.1947,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37844,230.0,-119.299,38.6735,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37845,230.0,-119.376,39.2712,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37846,230.0,-119.161,39.6351,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37847,230.0,-119.196,38.7551,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37848,230.0,-118.654,38.526,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37849,230.0,-118.221,39.5399,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37850,230.0,-118.184,41.2532,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37851,230.0,-118.177,40.3694,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37852,230.0,-117.955,41.9967,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37853,230.0,-116.954,40.4639,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37854,230.0,-116.914,38.8938,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37855,230.0,-116.815,36.949,PQ,,Western,True,True,CISO-VEA,,AC,None,1.0,0.0,inf,
37856,230.0,-116.464,36.5285,PQ,,Western,True,True,CISO-VEA,,AC,None,1.0,0.0,inf,
37857,230.0,-116.259,38.3484,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37858,230.0,-116.19,40.4476,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37859,230.0,-116.007,36.1843,PQ,,Western,True,True,CISO-VEA,,AC,None,1.0,0.0,inf,
37860,230.0,-115.941,39.7583,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37861,230.0,-115.79,41.3406,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37862,230.0,-115.501,40.6548,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37863,230.0,-115.574,36.3153,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37864,230.0,-115.41,37.2615,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37865,230.0,-115.368,36.1052,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37866,230.0,-115.35,36.0816,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37867,230.0,-115.264,36.1792,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37868,230.0,-115.244,36.1254,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37869,230.0,-115.213,36.0686,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37870,230.0,-115.198,36.1415,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37871,230.0,-115.2,36.2685,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37872,230.0,-115.392,36.3465,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37873,230.0,-115.258,36.258,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37874,230.0,-115.336,36.2386,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37875,230.0,-115.374,36.145,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37876,230.0,-115.322,35.9835,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37877,230.0,-115.31,36.0558,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37878,230.0,-115.362,36.0695,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37879,230.0,-115.215,36.1784,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37880,230.0,-115.195,36.1191,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37881,230.0,-115.305,36.0983,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37882,230.0,-115.257,36.0679,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37883,230.0,-115.237,36.2054,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37884,230.0,-115.351,36.1294,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37885,230.0,-115.286,36.0569,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37886,230.0,-115.339,36.3525,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37887,230.0,-115.339,36.2543,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37888,230.0,-115.168,36.2518,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37889,230.0,-115.315,36.1946,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37890,230.0,-115.185,36.216,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37891,230.0,-115.287,36.1694,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37892,230.0,-115.18,36.1852,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37893,230.0,-115.215,36.0268,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37894,230.0,-115.147,36.0658,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37895,230.0,-115.135,36.17,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37896,230.0,-115.228,36.1191,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37897,230.0,-115.209,35.9661,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37898,230.0,-115.301,36.2519,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37899,230.0,-115.206,36.1115,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37900,230.0,-115.262,35.9712,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37901,230.0,-115.201,35.9287,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37902,230.0,-115.16,36.0682,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37903,230.0,-115.099,36.1339,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37904,230.0,-115.164,35.9575,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37905,230.0,-115.202,36.3461,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37906,230.0,-115.184,36.3205,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37907,230.0,-115.238,36.2834,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37908,230.0,-115.192,36.3338,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37909,230.0,-115.234,36.1976,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37910,230.0,-115.196,36.0803,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37911,230.0,-115.202,36.1045,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37912,230.0,-115.119,36.209,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37913,230.0,-115.168,35.9271,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37914,230.0,-115.12,35.9979,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37915,230.0,-115.075,35.9556,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37916,230.0,-115.053,36.0064,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37917,230.0,-115.124,36.1271,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37918,230.0,-115.18,36.0725,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37919,230.0,-115.198,36.153,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37920,230.0,-115.111,36.2653,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37921,230.0,-115.082,36.1227,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37922,230.0,-115.077,36.2156,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37923,230.0,-115.062,36.1019,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37924,230.0,-115.083,36.0574,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37925,230.0,-115.198,36.1088,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37926,230.0,-115.03,36.2685,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37927,230.0,-115.119,36.3575,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37928,230.0,-115.07,36.3149,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37929,230.0,-115.044,35.9946,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37930,230.0,-115.005,36.2197,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37931,230.0,-115.062,36.0498,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37932,230.0,-115.158,35.9513,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37933,230.0,-115.016,35.9451,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37934,230.0,-115.106,36.0573,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37935,230.0,-114.985,36.1459,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37936,230.0,-115.151,35.9877,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37937,230.0,-115.047,36.0454,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37938,230.0,-114.963,36.1495,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37939,230.0,-115.062,36.2656,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37940,230.0,-115.002,36.0511,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37941,230.0,-114.995,35.9252,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37942,230.0,-115.091,36.2701,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37943,230.0,-115.099,36.2731,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37944,230.0,-114.953,36.1294,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37945,230.0,-115.131,36.1152,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37946,230.0,-115.0,36.0774,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37947,230.0,-114.994,36.1624,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37948,230.0,-114.911,36.0931,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37949,230.0,-115.055,36.09,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37950,230.0,-114.997,36.1397,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37951,230.0,-114.989,35.9457,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37952,230.0,-115.011,36.0149,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37953,230.0,-115.007,36.0687,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37954,230.0,-114.941,36.0036,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37955,230.0,-114.895,36.6178,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37956,230.0,-114.772,41.0379,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37957,230.0,-114.871,36.0664,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37958,230.0,-114.813,41.8837,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37959,230.0,-114.713,39.5735,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37960,230.0,-114.62,35.1842,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37961,230.0,-114.548,36.3154,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37962,230.0,-114.575,37.2614,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37963,230.0,-114.532,38.1595,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37964,230.0,-114.545,36.5501,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37965,230.0,-114.262,37.663,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37966,230.0,-114.238,40.9177,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37967,230.0,-114.12,36.8253,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37968,230.0,-119.749,39.3887,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37969,230.0,-118.141,40.9961,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37970,230.0,-119.765,39.3732,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37971,230.0,-114.993,35.7881,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37972,230.0,-118.573,39.2944,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37973,230.0,-119.511,39.5603,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37974,230.0,-114.936,35.4797,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37975,230.0,-119.01,39.796,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37976,230.0,-116.151,41.4828,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37977,230.0,-114.87,36.23,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37978,230.0,-114.902,36.4306,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37979,230.0,-116.53,40.7461,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37980,230.0,-117.856,39.9663,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37981,230.0,-118.953,39.754,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37982,230.0,-119.755,39.3908,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37983,230.0,-117.152,40.8813,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37984,230.0,-116.618,40.5547,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37985,230.0,-115.012,36.0417,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37986,230.0,-114.993,35.7814,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37987,230.0,-114.921,36.3432,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37988,230.0,-118.556,39.5475,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37989,230.0,-114.994,35.7889,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37990,230.0,-114.633,36.6573,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37991,230.0,-114.878,36.2253,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37992,230.0,-114.928,35.8719,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37993,230.0,-117.474,40.1808,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37994,230.0,-116.912,39.5911,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37995,230.0,-114.982,35.7998,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37996,230.0,-114.922,36.3837,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37997,230.0,-115.034,36.1375,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37998,230.0,-118.324,38.8367,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
37999,230.0,-114.492,39.1042,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
38000,230.0,-119.525,39.5625,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
38001,230.0,-119.767,39.37,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
38002,230.0,-115.051,36.0875,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
38003,230.0,-114.961,36.4078,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
38004,230.0,-114.97,36.39,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
38005,230.0,-119.073,39.5858,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
38006,230.0,-114.964,36.3906,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
38007,230.0,-119.518,39.5572,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
38008,230.0,-115.122,36.2319,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
38009,230.0,-114.963,35.7864,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
38010,230.0,-119.4,40.3806,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
38011,230.0,-114.961,36.416,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
38012,230.0,-119.747,39.3951,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
38013,230.0,-114.738,36.0155,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
38014,230.0,-119.132,39.1281,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
38015,230.0,-114.689,32.4567,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
38016,230.0,-114.704,32.5779,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38017,230.0,-114.666,32.605,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38018,230.0,-114.616,32.6839,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38019,230.0,-114.672,32.7326,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38020,230.0,-114.535,34.9171,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38021,230.0,-114.464,35.0718,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38022,230.0,-114.602,35.1043,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38023,230.0,-114.581,34.986,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38024,230.0,-114.428,33.5377,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38025,230.0,-114.546,35.2434,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38026,230.0,-114.472,32.742,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38027,230.0,-114.33,34.7819,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38028,230.0,-114.434,35.5803,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38029,230.0,-114.363,34.5776,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38030,230.0,-114.359,35.2648,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38031,230.0,-114.265,34.588,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38032,230.0,-114.251,34.0169,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38033,230.0,-114.078,32.6905,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38034,230.0,-114.164,33.7255,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38035,230.0,-114.105,33.0558,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38036,230.0,-114.06,33.0592,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38037,230.0,-114.106,34.3739,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38038,230.0,-114.071,35.905,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38039,230.0,-114.021,35.3941,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38040,230.0,-114.07,35.3797,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38041,230.0,-113.963,33.993,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38042,230.0,-113.624,33.6878,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38043,230.0,-113.673,35.0805,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38044,230.0,-113.58,35.5887,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38045,230.0,-113.466,36.2669,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38046,230.0,-113.294,33.9827,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38047,230.0,-113.004,34.4377,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38048,230.0,-113.053,33.3457,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38049,230.0,-112.948,35.3467,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38050,230.0,-113.093,36.9612,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38051,230.0,-112.895,34.765,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38052,230.0,-112.999,34.0916,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38053,230.0,-112.877,33.94,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38054,230.0,-112.836,36.7665,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38055,230.0,-112.783,33.0065,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38056,230.0,-112.724,33.5298,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38057,230.0,-112.625,32.1788,PQ,,Western,True,True,TEPC,,AC,None,1.0,0.0,inf,
38058,230.0,-112.565,35.2754,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38059,230.0,-112.687,34.2662,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38060,230.0,-112.522,33.7706,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38061,230.0,-112.535,33.2216,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38062,230.0,-112.498,33.2906,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38063,230.0,-112.545,35.0395,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38064,230.0,-112.393,33.5746,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38065,230.0,-112.443,33.6427,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38066,230.0,-112.35,34.4511,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38067,230.0,-112.357,33.6011,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38068,230.0,-112.444,34.6071,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38069,230.0,-112.471,33.4971,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38070,230.0,-112.426,33.607,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38071,230.0,-112.364,33.3403,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38072,230.0,-112.324,33.2883,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38073,230.0,-112.375,34.7375,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38074,230.0,-112.31,33.4306,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38075,230.0,-112.46,33.4749,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38076,230.0,-112.449,33.5724,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38077,230.0,-112.34,33.6131,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38078,230.0,-112.415,33.529,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38079,230.0,-112.275,33.6076,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38080,230.0,-112.313,33.6732,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38081,230.0,-112.355,33.6222,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38082,230.0,-112.273,33.6796,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38083,230.0,-112.342,33.6392,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38084,230.0,-112.376,33.4334,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38085,230.0,-112.257,33.3963,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38086,230.0,-112.273,33.5392,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38087,230.0,-112.287,33.3881,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38088,230.0,-112.252,33.5572,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38089,230.0,-112.222,34.7197,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38090,230.0,-112.338,34.6407,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38091,230.0,-112.295,33.5712,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38092,230.0,-112.295,33.6136,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38093,230.0,-112.363,33.6472,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
