Line,bus0,bus1,r,x,b,s_nom,s_max_pu,length,num_parallel,type,g,s_nom_extendable,s_nom_min,s_nom_max,capital_cost,build_year,lifetime,carrier,terrain_factor,v_ang_min,v_ang_max,sub_network,x_pu,r_pu,g_pu,b_pu,x_pu_eff,r_pu_eff,s_nom_opt,x1,y1,x2,y2
3518,37383,37398,0.13940208,0.9392500800000002,2.8859483301827355e-07,144.84794493537007,1.0,3.613069883380432,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.71,33.5444,-117.741,33.5247
3519,37383,37412,0.6532092,5.983624799999999,1.015450535601764e-06,905.2996558460629,1.0,20.049820802002948,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.71,33.5444,-117.521,33.4568
3520,37384,37408,0.1980576,1.430889984,3.952951060701533e-07,144.84794493537007,1.0,4.572569558782522,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.659,33.5279,-117.691,33.5592
3521,37385,37423,0.28885939199999994,1.6082277120000001,9.455996639361478e-07,144.84794493537007,1.0,7.610171743159116,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.617,34.0145,-117.542,33.9859
3522,37386,37393,0.18617414399999999,0.8904974400000001,6.187775677378703e-07,144.84794493537007,1.0,5.181102303713178,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.682,34.0916,-117.634,34.0673
3523,37386,37399,0.12797568,0.8766334080000001,1.4786809493803825e-07,144.84794493537007,1.0,2.191334682568475,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.682,34.0916,-117.667,34.1069
3524,37386,37427,0.21100752,0.97200576,2.608695652173913e-07,144.84794493537007,1.0,3.638690327710904,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.682,34.0916,-117.668,34.061
3525,37387,37409,0.267682464,1.3219583039999998,1.6215080865364418e-07,144.84794493537007,1.0,2.8708691551158223,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.646,33.5713,-117.617,33.5804
3526,37388,37398,0.284441184,1.348619904,2.2768325981936568e-07,144.84794493537007,1.0,3.4669349244179064,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.737,33.4937,-117.741,33.5247
3527,37389,37403,0.24772435200000004,1.8242628480000003,1.0081915563957153e-07,144.84794493537007,1.0,3.066770765609726,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.65,33.6821,-117.631,33.7047
3528,37389,37804,1.2178638,14.3667936,1.965368620037807e-06,905.2996558460629,1.0,44.84432189237087,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.65,33.6821,-117.17,33.7388
3529,37390,37403,0.5048945280000001,1.6574374079999996,3.39844570468389e-07,144.84794493537007,1.0,5.60325374690077,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.672,33.7418,-117.631,33.7047
3530,37390,37419,0.507179808,2.8048003199999996,1.3736609955891617e-06,144.84794493537007,1.0,10.750303615223185,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.672,33.7418,-117.637,33.834
3531,37392,37395,0.33547910400000003,1.7610367679999999,1.1216131064902332e-07,144.84794493537007,1.0,2.814353228805827,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.719,33.9982,-117.706,33.9753
3532,37393,37396,0.160883712,0.9860221440000001,1.8273471959672337e-07,144.84794493537007,1.0,2.5618847134791753,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.634,34.0673,-117.63,34.0445
3533,37394,37404,0.23005152000005774,1.6559138880004156,3.6378911993287856e-07,144.84794493537007,1.0,4.84251189791991,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.588,33.6577,-117.561,33.6204
3534,37395,37426,0.646429536,3.945612096,1.1581600504095778e-06,144.84794493537007,1.0,18.135940448805755,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.706,33.9753,-117.644,34.1301
3535,37396,37400,0.156465504,0.7993909440000001,1.2056290695232096e-07,144.84794493537007,1.0,1.7957409981474393,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.63,34.0445,-117.649,34.0481
3536,37396,37422,0.5929539840000001,2.284822944,3.772316740180635e-07,144.84794493537007,1.0,6.139825928072035,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.63,34.0445,-117.566,34.0599
3537,37397,37408,0.269815392,1.4860414080000002,1.6383112791430374e-07,144.84794493537007,1.0,3.275077733558658,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.726,33.5551,-117.691,33.5592
3538,37398,37405,0.433593792,2.5646935679999996,2.236504935937828e-06,144.84794493537007,1.0,18.80781355399537,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.741,33.5247,-117.54,33.5018
3539,37399,37416,0.03559958399999999,0.150777696,1.4492753623188405e-07,434.5438348061102,1.0,0.7566012692046734,1.08,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.667,34.1069,-117.662,34.1123
3540,37400,37406,1.0670734079999997,3.936623328,1.7004830917874396e-06,144.84794493537007,1.0,21.517550445449185,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.649,34.0481,-117.69,33.8576
3541,37400,37427,0.170329536,0.898267392,1.1174123083385842e-07,144.84794493537007,1.0,2.2630494939625794,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.649,34.0481,-117.668,34.061
3542,37401,37415,0.2399544,1.281585024,4.116782188615837e-07,144.84794493537007,1.0,4.897153606785701,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.61,34.1739,-117.557,34.1698
3543,37401,37424,0.310950432,2.1550190400000004,5.20478890989288e-07,144.84794493537007,1.0,7.452422937774637,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.61,34.1739,-117.599,34.1075
3544,37402,37426,0.262197792,1.626509952,3.411048099138837e-07,144.84794493537007,1.0,4.934504177293761,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.598,34.1529,-117.644,34.1301
3545,37404,37409,0.30059049599999993,1.435612896,8.414198697752573e-07,144.84794493537007,1.0,6.832477203378527,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.561,33.6204,-117.617,33.5804
3546,37404,37411,0.16911072000000002,1.204037856,2.6381012392354543e-07,144.84794493537007,1.0,3.3943842819147454,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.561,33.6204,-117.589,33.6007
3547,37404,37417,0.214968672,1.4714156159999998,1.9575719386683468e-07,144.84794493537007,1.0,3.1569002600624283,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.561,33.6204,-117.529,33.6302
3548,37404,37440,0.48432700799999995,2.9323189440000004,1.1627809283763915e-06,144.84794493537007,1.0,13.350128966825011,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.561,33.6204,-117.438,33.6831
3549,37404,37441,0.32268153599999994,2.1822900479999996,6.771686620457886e-07,144.84794493537007,1.0,7.56467383915283,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.561,33.6204,-117.497,33.6627
3550,37405,37418,0.217558656,1.61645472,3.129594622978366e-07,144.84794493537007,1.0,4.36856671677588,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.54,33.5018,-117.568,33.5334
3551,37407,37454,0.317349216,1.4456681279999997,1.3862633900441082e-07,144.84794493537007,1.0,2.4742217426239264,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.538,33.8504,-117.513,33.8424
3552,37407,37783,0.545115456,4.0972023360000005,9.098928796471328e-07,144.84794493537007,1.0,14.831447771247355,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.538,33.8504,-117.453,33.9636
3553,37408,37411,0.260064864,1.529157024,1.6727578239865574e-06,144.84794493537007,1.0,10.515689899185194,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.691,33.5592,-117.589,33.6007
3554,37410,37417,0.37173888000000005,2.463988896,4.1293845830707836e-07,144.84794493537007,1.0,7.830323889106272,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.612,33.6167,-117.529,33.6302
3555,37412,37418,0.47853763200000005,2.8826521919999997,6.822096198277672e-07,144.84794493537007,1.0,9.567802253203793,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.521,33.4568,-117.568,33.5334
3556,37412,37452,0.63149904,4.282005312000001,3.5916824196597356e-07,144.84794493537007,1.0,8.094987900879616,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.521,33.4568,-117.45,33.4145
3557,37412,37790,1.1312136,13.1670216,2.0912581390464188e-06,905.2996558460629,1.0,39.588982554940166,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.521,33.4568,-117.336,33.1361
3558,37413,37414,0.16804425600000003,1.025938368,1.575299306868305e-07,144.84794493537007,1.0,2.35902861471065,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.505,33.3329,-117.51,33.3537
3559,37413,37505,0.541916064,2.5406219520000004,1.3576979626128967e-06,144.84794493537007,1.0,15.019645306378465,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.505,33.3329,-117.371,33.2574
3560,37414,37452,0.4494383999999999,3.0206831039999997,6.75908422600294e-07,144.84794493537007,1.0,8.760193596127285,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.51,33.3537,-117.45,33.4145
3561,37415,37421,0.24163027200000003,1.573948512,1.302247427011132e-07,144.84794493537007,1.0,2.7398598956948357,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.557,34.1698,-117.53,34.1802
3562,37416,37422,0.299981088,1.300171968,1.6425120772946862e-06,144.84794493537007,1.0,10.588126179246597,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.662,34.1123,-117.566,34.0599
3563,37416,37426,0.20933164799999995,1.0931256,1.776937618147448e-07,144.84794493537007,1.0,2.5812801342047016,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.662,34.1123,-117.644,34.1301
3564,37416,37728,0.3932586,5.333272200000001,9.263936147868095e-07,905.2996558460629,1.0,12.64950689987309,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.662,34.1123,-117.527,34.0912
3565,37416,37738,0.6055992,7.5023838000000005,1.4872169712245327e-06,905.2996558460629,1.0,28.910268467744967,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.662,34.1123,-117.36,34.0414
3566,37419,37428,0.34203024,2.0796048,3.923545473639992e-07,144.84794493537007,1.0,6.02747231028291,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.637,33.834,-117.636,33.8882
3567,37419,37438,0.511293312,3.177605664,1.1682419659735352e-06,144.84794493537007,1.0,12.7046954302482,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.637,33.834,-117.551,33.9232
3568,37420,37454,0.30424694399999996,1.7532668160000002,4.1965973534971654e-07,144.84794493537007,1.0,5.022489064729418,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.555,33.8711,-117.513,33.8424
3569,37420,37783,0.35897939999999995,4.5629424,8.296072253728207e-07,905.2996558460629,1.0,13.941935541238404,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.555,33.8711,-117.453,33.9636
3570,37420,37787,0.15920784,0.9363553920000003,5.8391094307918506e-08,144.84794493537007,1.0,1.293160633858401,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.555,33.8711,-117.556,33.8827
3571,37421,37449,0.286726464,1.9167405120000003,7.099348876286494e-07,144.84794493537007,1.0,6.636065159491706,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.53,34.1802,-117.547,34.2382
3572,37423,37729,0.3057704639998393,1.5846131519991675,1.0754043268215311e-07,144.84794493537007,1.0,2.7215951115012302,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.542,33.9859,-117.56,34.0053
3573,37424,37458,0.41256921599999996,2.291221728,3.5286704473850027e-07,144.84794493537007,1.0,5.387352557030005,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.599,34.1075,-117.541,34.1011
3574,37424,37728,0.5777187839999999,3.4139036160000007,2.843940348666247e-07,144.84794493537007,1.0,6.872826846589452,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.599,34.1075,-117.527,34.0912
3575,37425,37445,0.20796047999999998,1.350905184,1.680319260659525e-07,144.84794493537007,1.0,2.904487051488347,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.492,34.1231,-117.505,34.0993
3576,37425,37448,0.4799088,2.6612847360000003,5.091367359798362e-07,144.84794493537007,1.0,8.201463414213828,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.492,34.1231,-117.439,34.1824
3577,37428,37750,0.36884419200000007,1.582632576,9.913883637891201e-08,144.84794493537007,1.0,2.605959485848379,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.636,33.8882,-117.608,33.8912
3578,37429,37451,1.14949584,4.906343808,1.340894770006301e-06,144.84794493537007,1.0,20.944977031012638,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.493,34.3515,-117.509,34.5394
3579,37430,37434,0.139554432,0.9119790719999997,1.3778617937408106e-07,144.84794493537007,1.0,2.332782645776017,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.509,33.8958,-117.486,33.9045
3580,37430,37787,0.24757200000000001,1.5108747840000003,2.381852551984877e-07,144.84794493537007,1.0,4.576341746985482,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.509,33.8958,-117.556,33.8827
3581,37431,37767,0.16819660800000003,0.9800804160000002,1.873555975635371e-07,144.84794493537007,1.0,2.7265128141151997,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.521,34.0642,-117.54,34.0454
3582,37431,37779,0.22410979200000006,1.3775667839999999,1.554295316110061e-07,144.84794493537007,1.0,3.139465972244783,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.521,34.0642,-117.534,34.0903
3583,37431,37783,0.38011824,1.7576850240000004,1.8546523839529512e-06,144.84794493537007,1.0,12.822374968902537,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.521,34.0642,-117.453,33.9636
3584,37432,37439,0.29175407999999997,1.696134816,3.3648393194706995e-07,144.84794493537007,1.0,4.483425238969502,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.5,33.9597,-117.493,33.9198
3585,37432,37443,0.24528672,1.4168736,1.571098508716656e-07,144.84794493537007,1.0,3.676301994167495,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.5,33.9597,-117.464,33.9739
3586,37433,37438,0.35696073599999995,1.7453445119999997,1.394664986347406e-07,144.84794493537007,1.0,3.011595176625782,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.562,33.9487,-117.551,33.9232
3587,37433,37729,0.3018093120000033,1.6062471360000175,5.238395295106127e-07,144.84794493537007,1.0,6.2963342472816555,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.562,33.9487,-117.56,34.0053
3588,37434,37439,0.29480112,1.340088192,9.199747952110902e-08,144.84794493537007,1.0,1.8197873663361943,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.486,33.9045,-117.493,33.9198
3589,37435,37453,0.16956777600000003,1.001409696,4.1125813904641885e-07,144.84794493537007,1.0,4.045948913870327,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.425,33.9204,-117.385,33.9055
3590,37435,37738,0.5195203199999999,3.640908096,1.2930056710775044e-06,144.84794493537007,1.0,14.729093156084135,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.425,33.9204,-117.36,34.0414
3591,37436,37449,0.33913555200000006,2.0712254399999996,3.814324721697123e-07,144.84794493537007,1.0,5.727351186964533,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.485,34.2433,-117.547,34.2382
3592,37436,37493,1.4747673599999997,6.559210656,1.3253518168452006e-06,144.84794493537007,1.0,22.278293231507828,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.485,34.2433,-117.357,34.4135
3593,37437,37445,0.15219964800000005,0.9755098560000001,1.5416929216551146e-07,144.84794493537007,1.0,2.2695045500094317,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.486,34.0863,-117.505,34.0993
3594,37437,37767,0.17596656,1.1618363520000001,1.0455786599453898e-06,144.84794493537007,1.0,6.7398045503989215,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.486,34.0863,-117.54,34.0454
3595,37440,37485,0.259150752,1.3850320320000002,3.0497794580970387e-07,144.84794493537007,1.0,4.118486089760645,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.438,33.6831,-117.416,33.7153
3596,37441,37473,0.839307168,4.9907468160000015,1.2400756143667297e-06,144.84794493537007,1.0,18.525443136985675,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.497,33.6627,-117.299,33.6384
3597,37442,37447,0.5298802560000001,3.2478399359999996,7.943709304767906e-07,144.84794493537007,1.0,12.064682566831323,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.514,34.0188,-117.418,34.0926
3598,37442,37729,0.343706111999831,1.9798142399990264,2.5330812854429884e-07,144.84794493537007,1.0,4.497791602857976,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.514,34.0188,-117.56,34.0053
3599,37443,37464,0.12355747199999999,0.8434206719999999,8.905692081495485e-08,144.84794493537007,1.0,1.823755010274554,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.464,33.9739,-117.456,33.9889
3600,37443,37783,0.06467342400000001,0.342868176,1.7643352236925016e-07,289.69588987074013,1.0,1.5299503653433733,0.72,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.464,33.9739,-117.453,33.9636
3601,37444,37456,0.20735107200000003,0.9485435519999998,1.6761184625078764e-07,144.84794493537007,1.0,2.270243060539665,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.416,34.0251,-117.43,34.0419
3602,37444,37464,0.22761388800000001,1.459989216,5.095568157950011e-07,144.84794493537007,1.0,5.458690123320583,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.416,34.0251,-117.456,33.9889
3603,37444,37738,0.43039439999999995,2.291678784,3.3186305398025627e-07,144.84794493537007,1.0,5.469372339327444,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.416,34.0251,-117.36,34.0414
3604,37445,37728,0.371434176,1.8858130560000002,6.343205208989709e-08,144.84794493537007,1.0,2.2169888985515964,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.505,34.0993,-117.527,34.0912
3605,37446,37468,0.26783481600000003,1.5472869120000001,5.011552194917034e-07,144.84794493537007,1.0,5.59115719998609,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.38,34.1816,-117.321,34.1937
3606,37446,37469,0.088211808,0.47168179200000004,3.6546943919344674e-08,144.84794493537007,1.0,0.832312262281163,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.38,34.1816,-117.378,34.1743
3607,37447,37456,0.46741593600000003,2.74081248,2.4112581390464193e-07,144.84794493537007,1.0,5.744921019782268,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.418,34.0926,-117.43,34.0419
3608,37447,37785,0.15143788800000002,0.7584082560000001,1.3761814744801512e-06,144.84794493537007,1.0,6.94723252250335,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.418,34.0926,-117.353,34.0609
3609,37448,37465,0.764654688,4.586709312,1.0611216131064903e-06,144.84794493537007,1.0,16.450968993117044,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.439,34.1824,-117.48,34.0384
3610,37448,37470,0.116701632,0.69091632,9.283763915143879e-08,144.84794493537007,1.0,1.2817739600416918,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.439,34.1824,-117.43,34.1736
3611,37448,37494,0.48432700799999995,2.475567648,1.784919134635581e-06,144.84794493537007,1.0,17.608147960217636,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.439,34.1824,-117.315,34.3031
3612,37450,37478,0.256408416,1.6415927999999993,2.6002940558706153e-07,144.84794493537007,1.0,4.554033451197716,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.411,34.6578,-117.374,34.6304
3613,37450,37502,0.6027045120000001,2.990822112,2.8048729258559128e-06,144.84794493537007,1.0,22.178585427065833,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.411,34.6578,-117.255,34.5052
